project,issue_number,issue_type,text,classification,indicator,zz_created,zz_updated,zz_resolved,zz_duration,zz_text,zz_wink_a,zz_wink_b,roberta
camel,6620,comment_0,"I just checked the code AuthMethod is just used in camel-http component, not the camel-http4 component. So it is not strange that there is no mention of AuthMethod in the http4 document. I also checked the camel-http wiki page, there is entry of the options about the AuthMethod.",documentation_debt,outdated_documentation,"Thu, 8 Aug 2013 18:52:34 +0000","Fri, 9 Aug 2013 01:03:08 +0000","Fri, 9 Aug 2013 01:03:08 +0000",22234,"I just checked the code AuthMethod is just used in camel-http component, not the camel-http4 component. So it is not strange that there is no mention of AuthMethod in the http4 document. I also checked the camel-http wiki page, there is entry of the options about the AuthMethod.",0.06666666667,0.06666666667,neutral
camel,6735,comment_1,This works in 2.12.x onwards. Hunting this down on 2.11.x is low priority. End users is encourage to upgrade if they really need this.,defect_debt,uncorrected_known_defects,"Wed, 11 Sep 2013 20:25:23 +0000","Fri, 14 Feb 2014 16:02:02 +0000","Fri, 14 Feb 2014 16:02:02 +0000",13462599,This works in 2.12.x onwards. Hunting this down on 2.11.x is low priority. End users is encourage to upgrade if they really need this.,0.1599,0.1599,neutral
camel,6735,comment_0,attached a polished test from Preben which shows the issue.,test_debt,lack_of_tests,"Wed, 11 Sep 2013 20:25:23 +0000","Fri, 14 Feb 2014 16:02:02 +0000","Fri, 14 Feb 2014 16:02:02 +0000",13462599,attached a polished test from Preben which shows the issue.,0.4,0.4,neutral
camel,6826,comment_0,"I have been able to successfully speed up the producer tests. However, the consumer tests are a bit tricky. They use a callback API to do their work. I don't know if it's worth mocking all of that out or not, but I'll play with it. I'm committing what I have, though.",test_debt,expensive_tests,"Fri, 4 Oct 2013 13:51:25 +0000","Sat, 11 Jul 2015 18:27:31 +0000","Sat, 11 Jul 2015 18:27:21 +0000",55744556,"I have been able to successfully speed up the producer tests. However, the consumer tests are a bit tricky. They use a callback API to do their work. I don't know if it's worth mocking all of that out or not, but I'll play with it. I'm committing what I have, though.",0.2913,0.2913,neutral
camel,6826,comment_1,"I have implemented mocks for the consumer tests. The spring-based tests still need to be mocked out as well as the seda tests. It is much faster now, though.",test_debt,expensive_tests,"Fri, 4 Oct 2013 13:51:25 +0000","Sat, 11 Jul 2015 18:27:31 +0000","Sat, 11 Jul 2015 18:27:21 +0000",55744556,"I have implemented mocks for the consumer tests. The spring-based tests still need to be mocked out as well as the seda tests. It is much faster now, though.",-0.07644444444,-0.07644444444,neutral
camel,7015,comment_1,What is the idea with the Will it not confuse end users that there is 2 timeouts now?,design_debt,non-optimal_design,"Tue, 26 Nov 2013 22:24:15 +0000","Fri, 5 Sep 2014 07:48:10 +0000","Fri, 5 Sep 2014 07:48:10 +0000",24398635,What is the idea with the maxCompletionTimeout? Will it not confuse end users that there is 2 timeouts now?,0.4,0.2,neutral
camel,7015,comment_2,"Willem hold on any merges, as at first glance I think its confusing with that max timeout option.",design_debt,non-optimal_design,"Tue, 26 Nov 2013 22:24:15 +0000","Fri, 5 Sep 2014 07:48:10 +0000","Fri, 5 Sep 2014 07:48:10 +0000",24398635,"Willem hold on any merges, as at first glance I think its confusing with that max timeout option.",-0.437,-0.437,neutral
camel,7015,comment_3,"At first I though of adding an option telling whether or not the timeout is for the first message received in this correlation group or for the last message. But then I though, why not provide both timeouts ? You might want to 5 seconds after the last exchange received but not more than 60 seconds after the first message. That way, if you have an exchange every 4 seconds, you'll aggregate after one minute an not any longer. Thus I named this parameter because I didn't wanted to rename the parameter. I'm not saying that it's the right way, or maybe it's not properly named. Don't hesitate to ask if you want more insights about this patch.",design_debt,non-optimal_design,"Tue, 26 Nov 2013 22:24:15 +0000","Fri, 5 Sep 2014 07:48:10 +0000","Fri, 5 Sep 2014 07:48:10 +0000",24398635,"At first I though of adding an option telling whether or not the timeout is for the first message received in this correlation group or for the last message. But then I though, why not provide both timeouts ? You might want to 5 seconds after the last exchange received but not more than 60 seconds after the first message. That way, if you have an exchange every 4 seconds, you'll aggregate after one minute an not any longer. Thus I named this parameter maxCompletionTimeout because I didn't wanted to rename the completionTimeout parameter. I'm not saying that it's the right way, or maybe it's not properly named. Don't hesitate to ask if you want more insights about this patch.",-0.03242857143,-0.03242857143,neutral
camel,7071,comment_1,This is strange way to solve that. Should not we (application developers) use exception wrapping? Please note this method is used By,design_debt,non-optimal_design,"Mon, 16 Dec 2013 14:03:19 +0000","Wed, 18 Dec 2013 12:35:13 +0000","Tue, 17 Dec 2013 03:02:23 +0000",46744,This is strange way to solve that. Should not we (application developers) use exception wrapping? Please note this method is used By ExchangeExceptionannotation.,0.06666666667,0.06666666667,negative
camel,7133,comment_3,"Can you remove the <cxf:rsServer id=""rsServer"" I don't think you can put the url options into rsServer address attribut.",code_debt,low_quality_code,"Tue, 14 Jan 2014 14:54:55 +0000","Thu, 16 Jan 2014 07:44:18 +0000","Thu, 16 Jan 2014 07:44:18 +0000",146963,"Can you remove the <cxf:rsServer id=""rsServer"" > part ? I don't think you can put the url options into rsServer address attribut.",0.0,0.0,negative
camel,7300,comment_0,Pushed to master. Not this patch makes use of a deprecated API call. In time we should move the entire camel-hl7 component to the new HAPI API: CAMEL-7301,code_debt,low_quality_code,"Mon, 17 Mar 2014 09:01:31 +0000","Tue, 25 Mar 2014 08:59:16 +0000","Mon, 17 Mar 2014 09:32:58 +0000",1887,Pushed to master. Not this patch makes use of a deprecated API call. In time we should move the entire camel-hl7 component to the new HAPI API: CAMEL-7301,0.1666666667,0.1666666667,negative
camel,7342,comment_1,"Having looked at this issue afresh I wonder if my description of implementing the flag is a cause of confusion and reluctance to add this feature. On re-reading, I realise that this description of what is required is misleading - of course you always want the consumer to attempt to connect upon start of the route, however if the bind to the SMSC fails for whatever reason, I need it to enter into a reconnection attempt cycle until the SMSC is available rather than stopping the route (and any others in the same camel context). Anyway, this is a requirement for me, and so I have implemented the functionality change for myself as a branch from 2.15.1. It is configured using a new option If this is set to true, then a reconnect thread is started instead of trying once only to create the session. The major change here is the removal of the wait for the thread completion in the reconnect method (to allow doStart to complete), and movement of the reconnectLock mutex.",documentation_debt,low_quality_documentation,"Thu, 3 Apr 2014 09:15:34 +0000","Fri, 10 Apr 2015 15:35:20 +0000","Mon, 6 Apr 2015 13:27:27 +0000",31810313,"Having looked at this issue afresh I wonder if my description of implementing the ""lazySessionCreation"" flag is a cause of confusion and reluctance to add this feature. On re-reading, I realise that this description of what is required is misleading - of course you always want the consumer to attempt to connect upon start of the route, however if the bind to the SMSC fails for whatever reason, I need it to enter into a reconnection attempt cycle until the SMSC is available rather than stopping the route (and any others in the same camel context). Anyway, this is a requirement for me, and so I have implemented the functionality change for myself as a branch from 2.15.1. It is configured using a new option ""startConsumerIfDown"". If this is set to true, then a reconnect thread is started instead of trying once only to create the session. The major change here is the removal of the wait for the thread completion in the reconnect method (to allow doStart to complete), and movement of the reconnectLock mutex. https://github.com/RaySlater/camel/tree/CAMEL-7342",0.1564,0.1117142857,neutral
camel,7413,comment_0,"I fixed this by making all of the parameters configurable, and updating the documentation. Here are the new docs. ## Usage ## The plugin configuration has the following properties. * - Salesforce url to use to generate the dtos. Defaults to but is useful for development environments. * - Maximum time to hold the connection open to Salesforce when generating the dtos. Defaults to 60 seconds, which is usually fine unless you have a big Salesforce schema or slow connection. * - Salesforce client Id for Remote API access * - Salesforce client secret for Remote API access * - Salesforce account user name * - Salesforce account password (including secret token) * - Salesforce Rest API version, defaults to 27.0 NOTE: Currently no version higher than 27.0 will work. * - Directory where to place generated DTOs, defaults to * - List of SObject types to include * - List of SObject types to exclude * - Java RegEx for SObject types to include * - Java RegEx for SObject types to exclude * - Java package name for generated DTOs, defaults to For obvious security reasons it is recommended that the clientId, clientSecret, userName and password fields be not set in the pom.xml. The plugin should be configured for the rest of the properties, and can be executed using the following command: mvn The generated DTOs use Jackson and XStream annotations. All Salesforce field types are supported. Date and time fields are mapped to Joda DateTime, and picklist fields are mapped to generated Java Enumerations.",documentation_debt,outdated_documentation,"Mon, 5 May 2014 15:12:16 +0000","Sun, 18 Mar 2018 20:30:17 +0000","Sun, 18 Mar 2018 20:30:01 +0000",122102265,"I fixed this by making all of the parameters configurable, and updating the documentation. Here are the new docs. Usage ## The plugin configuration has the following properties. camelSalesforce.loginUrl - Salesforce url to use to generate the dtos. Defaults to https://login.salesforce.com, but https://test.salesforce.com is useful for development environments. camelSalesforce.timeOutInMilliseconds - Maximum time to hold the connection open to Salesforce when generating the dtos. Defaults to 60 seconds, which is usually fine unless you have a big Salesforce schema or slow connection. camelSalesforce.clientId - Salesforce client Id for Remote API access camelSalesforce.clientSecret - Salesforce client secret for Remote API access camelSalesforce.userName - Salesforce account user name camelSalesforce.password - Salesforce account password (including secret token) camelSalesforce.version - Salesforce Rest API version, defaults to 27.0 NOTE: Currently no version higher than 27.0 will work. camelSalesforce.outputDirectory - Directory where to place generated DTOs, defaults to ${project.build.directory}/generated-sources/camel-salesforce camelSalesforce.includes - List of SObject types to include camelSalesforce.excludes - List of SObject types to exclude camelSalesforce.includePattern - Java RegEx for SObject types to include camelSalesforce.excludePattern - Java RegEx for SObject types to exclude camelSalesforce.packageName - Java package name for generated DTOs, defaults to org.apache.camel.salesforce.dto. For obvious security reasons it is recommended that the clientId, clientSecret, userName and password fields be not set in the pom.xml. The plugin should be configured for the rest of the properties, and can be executed using the following command: mvn camel-salesforce:generate -DcamelSalesforce.clientId=<clientid> -DcamelSalesforce.clientSecret=<clientsecret> -DcamelSalesforce.userName=<username> -DcamelSalesforce.password=<password> The generated DTOs use Jackson and XStream annotations. All Salesforce field types are supported. Date and time fields are mapped to Joda DateTime, and picklist fields are mapped to generated Java Enumerations.",0.05,0.002702702703,neutral
camel,7681,comment_2,I was going to ask you the best way to update the documentation but you were faster. Thanks !,documentation_debt,low_quality_documentation,"Mon, 11 Aug 2014 20:43:28 +0000","Wed, 13 Aug 2014 08:44:23 +0000","Wed, 13 Aug 2014 08:38:45 +0000",129317,I was going to ask you the best way to update the documentation but you were faster. Thanks !,0.6375,0.6375,positive
camel,7690,comment_0,A plain JAR example. As a WAB is not simple to create.,documentation_debt,low_quality_documentation,"Wed, 13 Aug 2014 07:51:39 +0000","Wed, 13 Aug 2014 09:57:47 +0000","Wed, 13 Aug 2014 09:57:47 +0000",7568,A plain JAR example. As a WAB is not simple to create.,-0.375,-0.375,neutral
camel,7923,comment_1,"It doesn't fail each time. It's only failing a few times. But by having too many ""fragile"" test, it's annoying to do a build because of the many many attempts you need.",test_debt,flaky_test,"Fri, 17 Oct 2014 05:30:28 +0000","Sat, 18 Oct 2014 17:30:55 +0000","Sat, 18 Oct 2014 17:30:55 +0000",129627,"It doesn't fail each time. It's only failing a few times. But by having too many ""fragile"" test, it's annoying to do a build because of the many many attempts you need.",-0.3333333333,-0.3333333333,negative
camel,7954,comment_0,"Component updated, need to update documentation",documentation_debt,outdated_documentation,"Fri, 24 Oct 2014 20:18:18 +0000","Tue, 6 Aug 2019 05:14:42 +0000","Tue, 6 Aug 2019 05:14:42 +0000",150886584,"Component updated, need to update documentation",0.0,0.0,neutral
camel,7956,comment_0,"Component updated, need to update documentation",documentation_debt,outdated_documentation,"Fri, 24 Oct 2014 20:19:09 +0000","Tue, 6 Aug 2019 05:14:50 +0000","Tue, 6 Aug 2019 05:14:50 +0000",150886541,"Component updated, need to update documentation",0.0,0.0,neutral
camel,8029,comment_0,I suggest to add some defails as <description Then you can tell the user how to install that bundle needed.,documentation_debt,low_quality_documentation,"Tue, 11 Nov 2014 00:24:02 +0000","Sun, 30 Nov 2014 20:58:10 +0000","Sun, 30 Nov 2014 15:24:44 +0000",1695642,"I suggest to add some defails as <description> or <note> or what that xml tag is in the features.xml file you can do. Then people can see it using features:info camel-xxx. We have this for a few other features, you can find as examples. Then you can tell the user how to install that bundle needed.",0.0,0.1,neutral
camel,8101,comment_3,We need to update the documentation with the new command,documentation_debt,outdated_documentation,"Mon, 1 Dec 2014 20:11:20 +0000","Mon, 9 Feb 2015 05:33:20 +0000","Mon, 9 Feb 2015 05:33:20 +0000",5995320,We need to update the documentation with the new command http://camel.apache.org/mongodb,0.0,0.0,neutral
camel,8101,comment_4,Yes Totaly agree. I also want to add a aggregate example. I just sign the comiter agreement yesterday. Will update wiki soon. Best regards,documentation_debt,outdated_documentation,"Mon, 1 Dec 2014 20:11:20 +0000","Mon, 9 Feb 2015 05:33:20 +0000","Mon, 9 Feb 2015 05:33:20 +0000",5995320,Yes Totaly agree. I also want to add a aggregate example. I just sign the comiter agreement yesterday. Will update wiki soon. Best regards,0.295,0.295,neutral
camel,8101,comment_5,Hi Pierre Did you have any chance to update the documentation?,documentation_debt,outdated_documentation,"Mon, 1 Dec 2014 20:11:20 +0000","Mon, 9 Feb 2015 05:33:20 +0000","Mon, 9 Feb 2015 05:33:20 +0000",5995320,Hi Pierre Did you have any chance to update the documentation?,0.4,0.4,neutral
camel,8312,comment_2,"Hi Claus, are you sure that you want to delay this till 2.15.0? I think this issue is serious. Best regards Stephan",defect_debt,uncorrected_known_defects,"Wed, 4 Feb 2015 07:25:25 +0000","Tue, 3 Mar 2015 21:12:58 +0000","Mon, 2 Mar 2015 12:01:31 +0000",2262966,"Hi Claus, are you sure that you want to delay this till 2.15.0? I think this issue is serious. Best regards Stephan",0.2916666667,0.2916666667,negative
camel,8312,comment_0,"One thing I overlooked: the javadoc of the method says: ... For example you can set it to InputSource to use SAX streams. By default Camel uses Document as the type. ... Using InputSource as documentType is a particularily bad idea. If the XPath implementation supports it (Saxon does, the JDK implementation doesn't), SAXSource can be a more memory efficient choice for the docuementType. We should probably also change the Javadoc here...",design_debt,non-optimal_design,"Wed, 4 Feb 2015 07:25:25 +0000","Tue, 3 Mar 2015 21:12:58 +0000","Mon, 2 Mar 2015 12:01:31 +0000",2262966,"One thing I overlooked: the javadoc of the XPathBuilder.documentType() method says: ... For example you can set it to InputSource to use SAX streams. By default Camel uses Document as the type. ... Using InputSource as documentType is a particularily bad idea. If the XPath implementation supports it (Saxon does, the JDK implementation doesn't), SAXSource can be a more memory efficient choice for the docuementType. We should probably also change the Javadoc here...",-0.18,-0.15,negative
camel,8321,comment_3,"Why are Box headers being used/fed in other These headers are only supposed to be fed to the Box component, then should be cleaned up n the next step. I wasn't aware of the Camel 'no dots in header' convention. I'll have to take a look at the API framework to see if that's affected. At the very minimum code generation maven plugin is affected since it uses that convention for all generated components, and also would make the new components backward incompatible.",design_debt,non-optimal_design,"Fri, 6 Feb 2015 11:28:52 +0000","Wed, 18 Feb 2015 01:45:56 +0000","Wed, 18 Feb 2015 01:45:56 +0000",1001824,"Why are Box headers being used/fed in other components/processors? These headers are only supposed to be fed to the Box component, then should be cleaned up n the next step. I wasn't aware of the Camel 'no dots in header' convention. I'll have to take a look at the API framework to see if that's affected. At the very minimum code generation maven plugin is affected since it uses that convention for all generated components, and also would make the new components backward incompatible.",-0.24075,-0.1926,neutral
camel,8328,comment_3,I've changed the name of the test package as OSX seems to confuse test package name with class Can you give it a shot now?,code_debt,low_quality_code,"Tue, 10 Feb 2015 05:58:48 +0000","Mon, 16 Feb 2015 14:18:45 +0000","Sun, 15 Feb 2015 21:01:35 +0000",486167,I've changed the name of the test package as OSX seems to confuse test package name org.apache.camel.spring.boot.fatjarrouter with class org.apache.camel.spring.boot.FatJarRouter. Can you give it a shot now?,-0.4,-0.03333333333,neutral
camel,8734,comment_0,"Hi, Please consider that URLs should be case sensitive according to W3. [quote]URLs in general are case-sensitive (with the exception of machine names). There may be URLs, or parts of URLs, where case doesn't matter, but identifying these may not be easy. Users should always consider that URLs are The header CamelHttpPath should provide me what the user actually entered.",code_debt,low_quality_code,"Sun, 3 May 2015 09:47:45 +0000","Fri, 11 Sep 2015 14:19:08 +0000","Fri, 17 Jul 2015 09:07:17 +0000",6477572,"Hi, Please consider that URLs should be case sensitive according to W3. [quote]URLs in general are case-sensitive (with the exception of machine names). There may be URLs, or parts of URLs, where case doesn't matter, but identifying these may not be easy. Users should always consider that URLs are case-sensitive.[/quote] http://www.w3.org/TR/WD-html40-970708/htmlweb.html The header CamelHttpPath should provide me what the user actually entered.",-0.026,-0.0208,neutral
camel,8879,comment_1,Would you be able to attach an unit test also?,test_debt,lack_of_tests,"Wed, 17 Jun 2015 12:56:35 +0000","Sun, 21 Feb 2016 10:19:02 +0000","Sun, 21 Feb 2016 10:19:02 +0000",21504147,Would you be able to attach an unit test also?,0.688,0.688,neutral
camel,9226,comment_2,Ah good to hear. You are welcome to submit your unit test as a PR / .patch file then we can add it to camel-metrics so we have it there too.,test_debt,lack_of_tests,"Thu, 15 Oct 2015 08:14:35 +0000","Fri, 16 Oct 2015 12:57:40 +0000","Fri, 16 Oct 2015 12:57:40 +0000",103385,Ah good to hear. You are welcome to submit your unit test as a PR / .patch file then we can add it to camel-metrics so we have it there too.,0.5086666667,0.5086666667,positive
camel,9403,comment_0,"We also only had some of the examples in the bom, not all of them.",documentation_debt,outdated_documentation,"Wed, 9 Dec 2015 16:05:59 +0000","Fri, 11 Dec 2015 07:59:44 +0000","Fri, 11 Dec 2015 07:59:29 +0000",143610,"We also only had some of the examples in the bom, not all of them.",0.0,0.0,neutral
camel,9594,comment_0,We can now use /swagger.json or /swagger.yaml with camel-swagger-java so we can update the examples to use the url.,documentation_debt,low_quality_documentation,"Fri, 12 Feb 2016 09:52:20 +0000","Mon, 21 Mar 2016 13:48:34 +0000","Mon, 21 Mar 2016 13:48:34 +0000",3297374,We can now use /swagger.json or /swagger.yaml with camel-swagger-java so we can update the examples to use the url.,0.0,0.0,neutral
camel,9643,comment_4,"Hi Claus, This issue seems to have been fixed by 2.16.3 (I will test it more thoroughly later). But I still cannot test it under 2.17.0 or 2.17.1 because I have to use Spring for DSL, transactions and jdbc templates but I have trouble to even load my bundle in Karaf with camel-spring (or spring-dm). camel-sql also cannot be loaded into Karaf (installing it would cause Karaf to hang). If the issue is indeed fully fixed in 2.16.3, then I can start to move my application off 2.15.x. I hope more tutorials are provided and/or updated for 2.17.x, especially in the area of deploying camel/cxf with spring in karaf. Thank you for your help!",documentation_debt,outdated_documentation,"Thu, 25 Feb 2016 14:51:24 +0000","Sun, 22 May 2016 06:36:30 +0000","Sun, 22 May 2016 06:36:30 +0000",7487106,"Hi Claus, This issue seems to have been fixed by 2.16.3 (I will test it more thoroughly later). But I still cannot test it under 2.17.0 or 2.17.1 because I have to use Spring for DSL, transactions and jdbc templates but I have trouble to even load my bundle in Karaf with camel-spring (or spring-dm). camel-sql also cannot be loaded into Karaf (installing it would cause Karaf to hang). If the issue is indeed fully fixed in 2.16.3, then I can start to move my application off 2.15.x. I hope more tutorials are provided and/or updated for 2.17.x, especially in the area of deploying camel/cxf with spring in karaf. Thank you for your help!",0.07278571429,0.07278571429,neutral
camel,9721,comment_1,"Hi Claus I've read your email, it sounds like the new version would not present the issue, anyway, if camel-spring-batch depends only on org.springbatch, that should be the dependency and not camel-spring. I think the pom.xml and features.xml should be aligned. As this project has many, many dependencies, the shorter the dependency chain the better. Does it make sense?",build_debt,under-declared_dependencies,"Thu, 17 Mar 2016 12:19:12 +0000","Thu, 17 Mar 2016 13:21:25 +0000","Thu, 17 Mar 2016 12:46:03 +0000",1611,"Hi Claus I've read your email, it sounds like the new version would not present the issue, anyway, if camel-spring-batch depends only on org.springbatch, that should be the dependency and not camel-spring. I think the pom.xml and features.xml should be aligned. As this project has many, many dependencies, the shorter the dependency chain the better. Does it make sense?",0.07142857143,0.07142857143,neutral
camel,9789,comment_5,"That's good to know, i was a bit miss lead by the documentation. I think a sample for ""good pratice"" with spring boot, java config and camel would help.... Much to do at the moment, but i will try to zip a basic sample project and upload it to this JIRA",documentation_debt,low_quality_documentation,"Fri, 1 Apr 2016 09:20:05 +0000","Thu, 7 Apr 2016 08:17:53 +0000","Thu, 7 Apr 2016 08:17:53 +0000",514668,"That's good to know, i was a bit miss lead by the documentation. I think a sample for ""good pratice"" with spring boot, java config and camel would help.... Much to do at the moment, but i will try to zip a basic sample project and upload it to this JIRA",0.388,0.388,positive
camel,9812,comment_0,"Thanks for reporting. Sound like the consumer need to call some stop/shutdown on kafka somewhere if its not already doing that, or missing something.",design_debt,non-optimal_design,"Mon, 4 Apr 2016 13:00:56 +0000","Tue, 5 Apr 2016 11:19:48 +0000","Tue, 5 Apr 2016 09:24:07 +0000",73391,"Thanks for reporting. Sound like the consumer need to call some stop/shutdown on kafka somewhere if its not already doing that, or missing something.",0.05,0.05,neutral
camel,10476,comment_1,Let me know if I can provide any more information or if something isn't clear. I also was able to successfully test the workaround and I can run locally(in an IDE) using java:exec with the same properties file that the unit tests load by overriding and reading that config file. The only thing I am not confident in with the workaround is the difference between running in a DefaultCamelContext vs a in the IDE.,design_debt,non-optimal_design,"Mon, 14 Nov 2016 16:09:36 +0000","Fri, 16 Dec 2016 08:10:55 +0000","Fri, 18 Nov 2016 17:09:14 +0000",349178,Let me know if I can provide any more information or if something isn't clear. I also was able to successfully test the workaround and I can run locally(in an IDE) using java:exec with the same properties file that the unit tests load by overriding loadConfigAdminConfigurationFile and reading that config file. The only thing I am not confident in with the workaround is the difference between running in a DefaultCamelContext vs a BlueprintCamelContext in the IDE.,0.04866666667,0.04866666667,neutral
camel,10563,comment_0,Need to add better handling for hz instance cleanup,code_debt,low_quality_code,"Tue, 6 Dec 2016 16:23:30 +0000","Tue, 13 Dec 2016 13:20:24 +0000","Tue, 13 Dec 2016 13:20:22 +0000",593812,Need to add better handling for hz instance cleanup,0.5,0.5,neutral
camel,11196,comment_0,"We should also make it easy to reuse an existing connector and have separate configuration, eg so the same user can use a twitter-connector and then configure it for user A and user B in the same application without configuration clashes. Today the component level would reuse the same component / configuration. So we may want to find a way to clone a component or whatever we can think of. A little bit of problem is the generated spring boot auto configuration which is hard-coded to one prefix.",design_debt,non-optimal_design,"Mon, 24 Apr 2017 14:22:57 +0000","Mon, 15 May 2017 15:18:48 +0000","Mon, 15 May 2017 15:18:48 +0000",1817751,"We should also make it easy to reuse an existing connector and have separate configuration, eg so the same user can use a twitter-connector and then configure it for user A and user B in the same application without configuration clashes. Today the component level would reuse the same component / configuration. So we may want to find a way to clone a component or whatever we can think of. A little bit of problem is the generated spring boot auto configuration which is hard-coded to one prefix.",0.048,0.048,neutral
camel,11408,comment_0,"The component docs are in adoc files with the source code - the wiki is dead so don't update there. Make sure to fix/update in adoc, and if you want you can do wiki too. But wiki only changes will be lost in the future when wiki is discarded completely",documentation_debt,outdated_documentation,"Wed, 14 Jun 2017 07:16:37 +0000","Thu, 1 Feb 2018 15:34:14 +0000","Thu, 1 Feb 2018 15:34:14 +0000",20074657,"The component docs are in adoc files with the source code - the wiki is dead so don't update there. Make sure to fix/update in adoc, and if you want you can do wiki too. But wiki only changes will be lost in the future when wiki is discarded completely",-0.2166666667,-0.2166666667,negative
camel,11504,comment_3,That could be a good start and an easy way to fix broken links we have currently. I was hoping that we might have a build-time tool/integration with a tool to check for links. I think that would be useful for PR jobs (when those get fixed).,test_debt,lack_of_tests,"Mon, 3 Jul 2017 08:41:20 +0000","Mon, 22 Apr 2019 16:21:52 +0000","Mon, 22 Apr 2019 16:21:44 +0000",56878824,That could be a good start and an easy way to fix broken links we have currently. I was hoping that we might have a build-time tool/integration with a tool to check for links. I think that would be useful for PR jobs (when those get fixed).,0.3964444444,0.3964444444,positive
camel,11655,comment_0,"IMHO this's a breaking change for the upcoming {{2.20.0}} version as the query parameter has been simply removed and replaced with a new {{encryption}} query parameter, which _would_ break user's code making use of this option. AFAIK a minor release should not include any breaking changes, right? Shouldn't we better somehow mark as deprecated and encourage users to make use of the new {{encryption}} parameter instead? Other than that some feedback on your made code changes: What would be wrong to do: Instead of the following if / else if: As because: Also maybe mark the enum itself as deprecated so we don't forget to remove it in Camel 3.",design_debt,non-optimal_design,"Wed, 9 Aug 2017 12:27:03 +0000","Tue, 22 Aug 2017 15:38:03 +0000","Tue, 22 Aug 2017 06:30:11 +0000",1101788,"ancosen IMHO this's a breaking change for the upcoming 2.20.0 version as the encryptionMethod query parameter has been simply removed and replaced with a new encryption query parameter, which would break user's code making use of this option. AFAIK a minor release should not include any breaking changes, right? Shouldn't we better somehow mark encryptionMethod as deprecated and encourage users to make use of the new encryption parameter instead? Other than that some feedback on your made code changes: What would be wrong to do: Instead of the following if / else if: As because: Also maybe mark the NagiosEncryptionMethod enum itself as deprecated so we don't forget to remove it in Camel 3.",0.12025,0.12025,neutral
camel,11655,comment_4,"LOL it's not critical for me but for the community :-) I am not convineced by your answers and kindly ask  &  to share their thoughts about this ticket as well as it's corresponding code changes. To summurize: - The made changes are breaking for the upcoming 2.20.0 _minor_ release if a Camel based application already makes use of the query parameter today in production. - IMHO Camel should be transparent and not restrict an underlying library API just because it seems to be buggy or non-working. Bugs _should_ be resolved by the underlying library itself and not _artificially_ through Camel by hiding/restricting a given API. See my comments above regarding this point. - In general, shouldn't we mark a Camel API as deprecated and encourage users to make use of the right/new API. E.g. as it's done when some {{StringHelper}} new utiliy methods were extracted out of {{ObjectHelper}} and the corresponding {{ObjectHelper}} methods were marked as deprecated, see CAMEL-10389. This would make it much much easier both for Camel code base itself as well as user's code to avoid using the legacy API. I guess that's exactly what the {{@Deprecated}} annotation good for. I don't seem to understand what it would be wrong with such an approach, that's, marking query parameter as deprecaterd and encourage useres to make use of the new {{encryption}} query parameter and then support both of them. Supporting both would not break a pre-existing application on the production and then we could find and remove the deprecated API by Camel 3 much easier. WDYT?",design_debt,non-optimal_design,"Wed, 9 Aug 2017 12:27:03 +0000","Tue, 22 Aug 2017 15:38:03 +0000","Tue, 22 Aug 2017 06:30:11 +0000",1101788,"If this is something critical for you, you can revert commit and do what you think is best for this component. It was just an attempt to avoid the death of camel-nagios. ancosen LOL it's not critical for me but for the community I am not convineced by your answers and kindly ask davsclaus & lb to share their thoughts about this ticket as well as it's corresponding code changes. To summurize: The made changes are breaking for the upcoming 2.20.0 minor release if a Camel based application already makes use of the encryptionMethod query parameter today in production. IMHO Camel should be transparent and not restrict an underlying library API just because it seems to be buggy or non-working. Bugs should be resolved by the underlying library itself and not artificially through Camel by hiding/restricting a given API. See my comments above regarding this point. In general, shouldn't we mark a not-recommended-to-be-used Camel API as deprecated and encourage users to make use of the right/new API. E.g. as it's done when some StringHelper new utiliy methods were extracted out of ObjectHelper and the corresponding ObjectHelper methods were marked as deprecated, see CAMEL-10389. This would make it much much easier both for Camel code base itself as well as user's code to avoid using the legacy API. I guess that's exactly what the @Deprecated annotation good for. I don't seem to understand what it would be wrong with such an approach, that's, marking encryptionMethod query parameter as deprecaterd and encourage useres to make use of the new encryption query parameter and then support both of them. Supporting both would not break a pre-existing application on the production and then we could find and remove the deprecated API by Camel 3 much easier. WDYT?",0.2647866667,0.1805833333,neutral
camel,11655,comment_1,"That code portion is needed because currently jsendnsca works only with Encryption NONE, XOR and Triple des, the others aren't working. I guess that we can accept a change like this one is just a minor change to align with the new library. So IMO it's not a problem for the end users.",requirement_debt,requirement_partially_implemented,"Wed, 9 Aug 2017 12:27:03 +0000","Tue, 22 Aug 2017 15:38:03 +0000","Tue, 22 Aug 2017 06:30:11 +0000",1101788,"That code portion is needed because currently jsendnsca works only with Encryption NONE, XOR and Triple des, the others aren't working. I guess that we can accept a change like this one is just a minor change to align with the new library. So IMO it's not a problem for the end users.",0.2,0.2,neutral
